id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
01-04-31-01,1,01-04,['01-04-06-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.0656480187376911, 0.04326715168686229, 0.0943040406501053, 0.053986858032090655, 0.060021598233390185, 0.06859795352572406, 1.0, 0.34988654340930997, 0.2188829040838011, 0.0454049316410253]"
01-04-32-02,2,01-04,['01-04-06-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.06285428219318953, 0.03976093642061378, 0.09139851009683958, 0.050832334675041564, 0.05617364744111091, 0.0645952897722079, 1.0, 0.3956707535875981, 0.19628636548306, 0.042427880330338674]"
01-04-33-03,3,01-04,['01-04-06-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.06650710762501172, 0.04463408622870989, 0.0952239634765946, 0.054960575121316545, 0.0614817035498711, 0.06977643570034954, 1.0, 0.33548620108088195, 0.22541229664259152, 0.04651763057467318]"
01-04-34-04,4,01-04,['01-04-06-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.06584074784896281, 0.043597713325526186, 0.09460797255197871, 0.054145277094254096, 0.06041316858029403, 0.06875923648211127, 1.0, 0.3477698406776396, 0.21917883673069985, 0.04568720670853329]"
01-04-35-00,0,01-04,['01-04-07-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.1040695191009632, 0.0377629127459343, 0.22024752180706153, 0.05695092767128799, 0.06641239641158479, 0.06814213108437872, 0.29074226702422384, 1.0, 0.10610546308482997, 0.0495668610697356]"
01-04-36-01,1,01-04,['01-04-07-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.10417088043895711, 0.03761980055612219, 0.21704148826623523, 0.05728311138630891, 0.06592237045917672, 0.06865449911347683, 0.2930042728148763, 1.0, 0.10701640743242548, 0.049287169532421356]"
01-04-37-02,2,01-04,['01-04-07-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.08424911666179435, 0.04052408731732545, 0.18571278988195392, 0.04894873086672822, 0.07219823944558318, 0.05810136002289902, 0.35948023539715435, 1.0, 0.09906497666979704, 0.05172046373676456]"
01-04-38-03,3,01-04,['01-04-07-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.08693554055881142, 0.03804261866940103, 0.18232064066380033, 0.050632669279510864, 0.06647692074781676, 0.060634137323525815, 0.3637142027768584, 1.0, 0.10265663502651451, 0.04858663495376085]"
01-04-39-04,4,01-04,['01-04-07-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.09474540595631394, 0.03749298037053437, 0.19424540840055343, 0.05419454217131921, 0.06521000228153725, 0.06514424725916934, 0.3339963625135727, 1.0, 0.10661513305823372, 0.04835591798876607]"
01-04-40-00,0,01-04,['01-04-08-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.07687836725862038, 0.04487835572215271, 0.08620815352867241, 0.09343493979082083, 0.05668703479335358, 0.1387616559666982, 0.29270334280901145, 0.16412404585735418, 1.0, 0.046324104273316374]"
01-04-41-01,1,01-04,['01-04-08-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.07625189323968966, 0.04512111171242185, 0.08593128463572362, 0.0917057980361259, 0.05683887527874105, 0.1349960456273373, 0.2988552465758574, 0.16389748752993594, 1.0, 0.046402257364167344]"
01-04-42-02,2,01-04,['01-04-08-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.07953688874528955, 0.048579829227668445, 0.0885355470320378, 0.09851820541763294, 0.06011666375402321, 0.14443874027673964, 0.27150476914211835, 0.1593865784751099, 1.0, 0.049382777929380124]"
01-04-43-03,3,01-04,['01-04-08-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.07512328706576973, 0.04424240548172126, 0.08505542549251731, 0.08936555616480632, 0.05595354950608223, 0.13129085644687344, 0.30843880911713983, 0.16493441224991898, 1.0, 0.0455956984751709]"
01-04-44-04,4,01-04,['01-04-08-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.07438691904077732, 0.04558209923798542, 0.08495174511883023, 0.0870201428920949, 0.05703583236557809, 0.1253587889068517, 0.3162450390846934, 0.16299003044362043, 1.0, 0.04642940290956858]"
01-04-45-00,0,01-04,['01-04-09-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.050686171214695756, 0.0677015978466987, 0.08260075189557965, 0.028135350571973913, 0.5901156837180053, 0.02962377578118277, 0.052212883580649065, 0.0618387665560225, 0.03708501883519237, 1.0]"
01-04-46-01,1,01-04,['01-04-09-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.028463512562534047, 0.041321353637319896, 0.04705115224419201, 0.015988432909761912, 0.7622557527736539, 0.01690634969391777, 0.030551251225212534, 0.03599988893611861, 0.021462306017289337, 1.0]"
01-04-47-02,2,01-04,['01-04-09-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.05702711874162928, 0.08045150392445977, 0.09075264406309214, 0.03217359578887889, 0.5347437770879594, 0.03386524959790878, 0.05922940993768392, 0.06935657062650433, 0.042400130231883465, 1.0]"
01-04-48-03,3,01-04,['01-04-09-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.043906477886393104, 0.06190853847976197, 0.07156526395489758, 0.024613596050772728, 0.6387185562996315, 0.025964915082279754, 0.04619407917770554, 0.05441236811992633, 0.032716204948631464, 1.0]"
01-04-49-04,4,01-04,['01-04-09-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.043419146897844346, 0.06127341383823488, 0.0708116966857601, 0.02434074355325037, 0.6425526272550472, 0.025679234596388975, 0.0457116247542871, 0.053846885980810597, 0.0323646264383763, 1.0]"
01-05-00-00,0,01-05,['01-05-00-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[1.0, 0.08938184675550656, 0.12302675367197577, 0.04392114614861176, 0.33017220814292025, 0.05061485610462543, 0.12692583716214684, 0.04732974150909618, 0.12616984784867452, 0.06245776265644264]"
01-05-01-01,1,01-05,['01-05-00-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[1.0, 0.0903391501476906, 0.12399485376530672, 0.04413558435428289, 0.3230008557979624, 0.051088134062696224, 0.12978148581404117, 0.047738367702232345, 0.12771216631203244, 0.06220940204375531]"
01-05-02-02,2,01-05,['01-05-00-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[1.0, 0.09598822883834335, 0.13104541635685568, 0.043385241515935084, 0.2953588359997297, 0.05284349078609457, 0.1473324900470898, 0.049217645772397324, 0.12730469904376698, 0.05752395163978756]"
01-05-03-03,3,01-05,['01-05-00-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[1.0, 0.09020530392948735, 0.12603623876636766, 0.041416661388311134, 0.34207534976378084, 0.04962535208963425, 0.1296593152122455, 0.04639600516618079, 0.11763976707916074, 0.05694600660483177]"
01-05-04-04,4,01-05,['01-05-00-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[1.0, 0.09428869556120717, 0.12889751880722078, 0.043673953936436645, 0.3030691001589117, 0.052358427755426803, 0.1419823769013035, 0.048807621755213595, 0.12802685336531197, 0.058895451758967814]"
01-05-05-00,0,01-05,['01-05-01-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.0807682516212547, 1.0, 0.38834108458706296, 0.026648392669948163, 0.09154209356051672, 0.08576897311347668, 0.16446280571446134, 0.08795152530615247, 0.04799147437936194, 0.026525399047764853]"
01-05-06-01,1,01-05,['01-05-01-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.0825693439560386, 1.0, 0.36488723422639746, 0.02756218384321872, 0.09267750758182004, 0.09043103296214004, 0.17218474058108252, 0.092824615564614, 0.04953961374787388, 0.027323727536814797]"
01-05-07-02,2,01-05,['01-05-01-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.08203710033826771, 1.0, 0.37101110776410556, 0.02815683615729137, 0.09418122693608177, 0.09257543142070465, 0.15775833159152247, 0.09645847550820184, 0.049838450839928584, 0.027983039443896074]"
01-05-08-03,3,01-05,['01-05-01-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.08221210730339558, 1.0, 0.36897026097881924, 0.027631232579267886, 0.09292597048281812, 0.09065694675262384, 0.1672877376851964, 0.09343669092497255, 0.049461730837666265, 0.027417322455240145]"
01-05-09-04,4,01-05,['01-05-01-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.08225472150412892, 1.0, 0.37031389235909906, 0.027142129665224727, 0.09209234578770373, 0.08826551487421881, 0.17376441386946398, 0.09022048802478173, 0.049013871220636454, 0.026932622694742545]"
01-05-10-00,0,01-05,['01-05-02-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.10349522712453545, 0.4049634365183329, 1.0, 0.024010298871701998, 0.17764908505581478, 0.05244920252501718, 0.1128304760089433, 0.05214965232545067, 0.045942637041650546, 0.02650998452855318]"
01-05-11-01,1,01-05,['01-05-02-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.08998554258171897, 0.4784608477801331, 1.0, 0.02149276586853413, 0.1443424377851217, 0.04834055027628434, 0.1047632050668725, 0.04813368670500347, 0.04099029249463165, 0.02349067144170015]"
01-05-12-02,2,01-05,['01-05-02-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.11521132629817074, 0.33771915033246375, 1.0, 0.025881001470415953, 0.21744647038789988, 0.05465749933891456, 0.11621189802561568, 0.05426453956225249, 0.0496770474935365, 0.028931067090730248]"
01-05-13-03,3,01-05,['01-05-02-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.11086490364493272, 0.3464470288129206, 1.0, 0.026965489869426866, 0.20665858145704188, 0.057585450733157635, 0.11314065386238772, 0.05761530415064691, 0.05061279516992128, 0.030109792299564304]"
01-05-14-04,4,01-05,['01-05-02-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.11969698370173526, 0.2916124018700329, 1.0, 0.02796502001863866, 0.24768687727032931, 0.05758055197722401, 0.1135732348872846, 0.05742592137306997, 0.05281687554658637, 0.031642133355098946]"
01-05-15-00,0,01-05,['01-05-03-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.11240873053376578, 0.08133134015222863, 0.08004484001570603, 1.0, 0.08553611095546952, 0.08663884298488994, 0.11938731602735703, 0.07818708892352796, 0.22768887989946865, 0.12877685050758653]"
01-05-16-01,1,01-05,['01-05-03-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.11242347856542396, 0.08083385785293269, 0.07970932936453311, 1.0, 0.08543981701207566, 0.0856863827777728, 0.11848741315396938, 0.07738340334058885, 0.22907541001843457, 0.13096090791426895]"
01-05-17-02,2,01-05,['01-05-03-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.1124691201016518, 0.08081268381486253, 0.07973766928487927, 1.0, 0.08553968526694951, 0.0855594167928542, 0.1182221378945855, 0.07730331300666826, 0.22836591282266128, 0.13199006101488775]"
01-05-18-03,3,01-05,['01-05-03-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.11241193130300393, 0.08011580186403293, 0.07920411632477452, 1.0, 0.08525219180105229, 0.08436684414157837, 0.11727758472180405, 0.07625712498455874, 0.23124442842155016, 0.13386997643764498]"
01-05-19-04,4,01-05,['01-05-03-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.11237704795534677, 0.08064171202496315, 0.07953265468536211, 1.0, 0.08528801977111289, 0.0854157999795299, 0.11838772353388118, 0.07712527138236011, 0.23042855243785468, 0.13080321822958912]"
01-05-20-00,0,01-05,['01-05-04-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.32761562469497496, 0.10746811397774722, 0.2386196422939633, 0.030708298041755427, 1.0, 0.045390498520027, 0.10010110781414272, 0.04370259212648844, 0.06618943483999734, 0.04020468769090367]"
01-05-21-01,1,01-05,['01-05-04-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.3316280962340335, 0.10703167699248255, 0.2231462867427429, 0.03249439746898923, 1.0, 0.0469078258916705, 0.1006346144703309, 0.04517631450816836, 0.06969002482048699, 0.04329076287109504]"
01-05-22-02,2,01-05,['01-05-04-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.4655866857523928, 0.0845939300310445, 0.1607404787026297, 0.027595593020440345, 1.0, 0.03852905026956502, 0.08696672538308972, 0.03686838528790947, 0.06197264534484782, 0.03714650620808061]"
01-05-23-03,3,01-05,['01-05-04-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.3047319208636161, 0.11144633680791798, 0.24316950861468042, 0.03258495237026731, 1.0, 0.047814307531324964, 0.10192194266806351, 0.04613030594063953, 0.06915948725875548, 0.04304123794473475]"
01-05-24-04,4,01-05,['01-05-04-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.37714366855949133, 0.09955369461160334, 0.215573169109456, 0.028567961488568015, 1.0, 0.04209921618236823, 0.09649510943540554, 0.04040603376809645, 0.0629237827728549, 0.03723736407215632]"
01-05-25-00,0,01-05,['01-05-05-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.030144883988817452, 0.053239505246565566, 0.03705509567138724, 0.019570278243524208, 0.027309963860582893, 1.0, 0.06663329024835249, 0.7220451775810016, 0.028489654928152544, 0.015512150231615934]"
01-05-26-01,1,01-05,['01-05-05-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.1057518031672097, 0.20476191314651998, 0.13588779323442157, 0.0648897919620781, 0.09685292490253057, 1.0, 0.24263204507666813, 1.0, 0.09662557632388767, 0.052598152186684226]"
01-05-27-02,2,01-05,['01-05-05-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.00880835167612902, 0.016185440014807373, 0.011053194913874432, 0.0055876685584233775, 0.008030508417661453, 1.0, 0.019631693320475197, 0.9180287261160192, 0.00819893279549933, 0.004475484187110639]"
01-05-28-03,3,01-05,['01-05-05-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.10711127714209631, 0.19958820200155813, 0.13538812929013516, 0.06742428173064384, 0.09787375958853733, 1.0, 0.23923480488590176, 1.0, 0.09918500216812667, 0.054194543193000835]"
01-05-29-04,4,01-05,['01-05-05-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.10700709748907895, 0.20175950875522486, 0.1362955352702141, 0.06709250143060508, 0.09814450199893054, 1.0, 0.23695340692000091, 1.0, 0.0986390783795368, 0.054108369756408786]"
01-05-30-00,0,01-05,['01-05-06-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.14088922092669343, 0.18615599813682254, 0.13966617265073245, 0.0486805975534024, 0.10254096693143674, 0.125841545049752, 1.0, 0.10812853385371383, 0.10451416180763601, 0.0435828030898108]"
01-05-31-01,1,01-05,['01-05-06-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.1314861996935438, 0.19991028232048072, 0.14144808758449426, 0.046384917899988644, 0.09937929326745948, 0.13082867453244543, 1.0, 0.11244108073950773, 0.09656269899553253, 0.04155876496654753]"
01-05-32-02,2,01-05,['01-05-06-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.13745987104132237, 0.19988580466821018, 0.14496116345218468, 0.04603800223943176, 0.10225864163269399, 0.12320085467263901, 1.0, 0.10678398394811325, 0.09770036761186052, 0.041711310733544144]"
01-05-33-03,3,01-05,['01-05-06-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.14388340359288063, 0.16901745200863103, 0.13192165953742785, 0.05282617217694411, 0.10201756820332271, 0.12919539368701077, 1.0, 0.10968248790481679, 0.11514559717873503, 0.046310265710231]"
01-05-34-04,4,01-05,['01-05-06-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.13650176617003665, 0.1851037865368859, 0.1369853666171143, 0.049200130844842385, 0.10047852371905883, 0.13168965658120338, 1.0, 0.1123178759651933, 0.1041034347434148, 0.04361945882225055]"
01-05-35-00,0,01-05,['01-05-07-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.023898591951157296, 0.0505879545001689, 0.03280072336583283, 0.014345230547998696, 0.02269694961942785, 0.7734772124106576, 0.049145546717149546, 1.0, 0.021096544228865397, 0.011951246658741782]"
01-05-36-01,1,01-05,['01-05-07-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.018839969803403897, 0.03883953782374423, 0.025543701901492855, 0.011466933460903371, 0.01784361179891619, 0.8227449380727133, 0.03845128648925994, 1.0, 0.016764312250055643, 0.009505708399510555]"
01-05-37-02,2,01-05,['01-05-07-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.10644570920603985, 0.21522964931687819, 0.14226328406034253, 0.06522499974776173, 0.10005473359736429, 1.0, 0.2215862800073038, 1.0, 0.09547209010759865, 0.05372325395671089]"
01-05-38-03,3,01-05,['01-05-07-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.10578246387137334, 0.21726066226486712, 0.14207015167143883, 0.06414197322907075, 0.09934632320059207, 1.0, 0.2239764542678106, 1.0, 0.09448237711232894, 0.05293959438251818]"
01-05-39-04,4,01-05,['01-05-07-sph-y-03'],['pick up'],pick up yellow small solid,"['yellow', 'small', 'solid']","[0.10637296685276253, 0.2150564050228878, 0.1420278017899878, 0.06513548750465867, 0.09988815907157794, 1.0, 0.2224544812778269, 1.0, 0.09543916168941763, 0.05362553679088069]"
01-05-40-00,0,01-05,['01-05-08-sph-y-03'],['pick up'],pick up yellow sphere,"['yellow', 'sphere']","[0.17601152571721373, 0.08262575107782796, 0.08558884213548243, 0.1420612179468377, 0.10114095650480778, 0.07304044689019708, 0.14617014351060903, 0.06562612364017692, 1.0, 0.12773499257684745]"
01-05-41-01,1,01-05,['01-05-08-sph-y-03'],['pick up'],pick up yellow small sphere,"['yellow', 'small', 'sphere']","[0.1837573723270207, 0.083012069558765, 0.0863700589239532, 0.1329590596681571, 0.1028819078177887, 0.07239124119708652, 0.14810679731365725, 0.06507949028899146, 1.0, 0.12544200290458002]"
01-05-42-02,2,01-05,['01-05-08-sph-y-03'],['pick up'],pick up sphere,['sphere'],"[0.18083803061208104, 0.08153876572156328, 0.08523568829277266, 0.1376003107293809, 0.10247861798912254, 0.07100820983247344, 0.14153995973463818, 0.06399922444985179, 1.0, 0.13576119263811617]"
01-05-43-03,3,01-05,['01-05-08-sph-y-03'],['pick up'],pick up yellow solid,"['yellow', 'solid']","[0.1819504572771671, 0.08320094545550324, 0.08637022209921248, 0.13451403133007983, 0.10244502287470135, 0.07286760289443375, 0.1489138062528645, 0.06546277706563582, 1.0, 0.124275134750402]"
