id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
02-05-37-02,2,02-05,['02-05-07-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.03640358515031673, 0.035111153436452595, 0.1884144120714827, 0.0262822235636024, 0.03705791389687383, 0.08123693885827306, 0.038396198678247444, 1.0, 0.21533805493336935, 0.09702771691421395, 0.20412752712970716, 0.04060427536746069]"
02-05-38-03,3,02-05,['02-05-07-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.03838539856347888, 0.037640997376625046, 0.1756550779992019, 0.02831858176814661, 0.03879951725615893, 0.08175105615788021, 0.040766480181495035, 1.0, 0.2404495859762493, 0.09611669902343672, 0.1800210856456831, 0.04209552005164442]"
02-05-39-04,4,02-05,['02-05-07-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.03227559619399336, 0.03032616940165836, 0.1932751705862073, 0.0226529238587299, 0.033471819814224216, 0.0745270197589604, 0.033813881350401316, 1.0, 0.15741694742606455, 0.09533746264443581, 0.28979279737900193, 0.037110211586322925]"
02-05-40-00,0,02-05,['02-05-08-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.058965566145056665, 0.044136304998729343, 1.0, 0.020822737631118134, 0.038603651637006756, 0.12624852723827149, 0.042167624932054976, 0.046664961898906905, 1.0, 0.5239901466696154, 0.04835828669906849, 0.050042192150171826]"
02-05-41-01,1,02-05,['02-05-08-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.09549304836705301, 0.08923785624120749, 1.0, 0.04233284489121803, 0.06351947226468908, 0.1442125999411988, 0.0767264917730618, 0.09227679439821984, 1.0, 0.24513777894822725, 0.07927930840062952, 0.07178380477449522]"
02-05-42-02,2,02-05,['02-05-08-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.01765496086575184, 0.01815562004523927, 0.800453101146765, 0.009527708810954149, 0.012859959547275108, 0.029147242009259926, 0.015693498563023527, 0.025667404056973295, 1.0, 0.038806523879315595, 0.018022149593951754, 0.014011831481490527]"
02-05-43-03,3,02-05,['02-05-08-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.09882057283639141, 0.11196055590264321, 0.32752841659667375, 0.03542400811122065, 0.04856799034113674, 0.05374103545018343, 0.0703425963311256, 0.03954099197998913, 1.0, 0.12483147611732646, 0.04193480295703319, 0.04730755337627627]"
02-05-44-04,4,02-05,['02-05-08-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.06877636376774501, 0.08190655127596672, 0.2668246947181595, 0.04477944675300169, 0.05141222695225147, 0.08480280940238319, 0.06667624414175173, 0.09843859241887266, 1.0, 0.11555599325063191, 0.06882524132931514, 0.05200183598992099]"
02-05-45-00,0,02-05,['02-05-09-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.0976933776025767, 0.040106547027427525, 1.0, 0.021220394021505717, 0.14649331411145744, 0.044757798629842444, 0.062469367533548724, 0.028818364308418987, 0.08418931958453667, 1.0, 0.07876384877922275, 0.3954876684014631]"
02-05-46-01,1,02-05,['02-05-09-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.06596732547432747, 0.036811939128474566, 0.32153232225967915, 0.022179119808193256, 0.11103863747778747, 0.045161546413066585, 0.05583637290424305, 0.032644443199275786, 0.06965781347014502, 1.0, 0.12373076803318662, 0.11543971183162104]"
02-05-47-02,2,02-05,['02-05-09-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.053937890663457465, 0.018725191655656826, 1.0, 0.008738498044815638, 0.03957186594343025, 0.02448298000011442, 0.02542462299567128, 0.012763691727669646, 0.08756730669755823, 1.0, 0.026296403338730928, 0.7024915489328953]"
02-05-48-03,3,02-05,['02-05-09-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.18808163886122242, 0.06707724099896027, 1.0, 0.033239631150669545, 0.20209021459804885, 0.07753150594378715, 0.10004502353104931, 0.045892906737508225, 0.17581834100090135, 1.0, 0.11022349717785297, 1.0]"
02-05-49-04,4,02-05,['02-05-09-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.0652730988444451, 0.03996484871282578, 0.2573288772708738, 0.02525983836308109, 0.1069554962990934, 0.05087533872328061, 0.05936691944667204, 0.03877143950083479, 0.07422843022357382, 1.0, 0.1791163533131271, 0.10285935930219253]"
02-05-50-00,0,02-05,['02-05-10-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.052465627109188055, 0.0456179568361132, 0.17647606063839508, 0.03533069131522498, 0.06289044914914206, 0.08024643611759005, 0.05638260284883358, 0.12706202827362045, 0.10397255283468813, 0.19326672666618427, 1.0, 0.06628886821102004]"
02-05-51-01,1,02-05,['02-05-10-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.05304516929352919, 0.0456703548954789, 0.17623770377885448, 0.03524158283336041, 0.06435165066384167, 0.0789535600802227, 0.056921132658808625, 0.11524408021984353, 0.10149605444874106, 0.20534266102632556, 1.0, 0.06749605010099385]"
02-05-52-02,2,02-05,['02-05-10-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.053502707240301484, 0.04665352236062462, 0.17212224413734376, 0.03629635087415133, 0.06432786557413607, 0.08056374522800264, 0.057729555397274764, 0.12614577495524557, 0.10435726918600965, 0.19088653842208156, 1.0, 0.06741442662482852]"
02-05-53-03,3,02-05,['02-05-10-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.05450640976897718, 0.04788077082621124, 0.16691043148762388, 0.03751720878225658, 0.06548292072452538, 0.0812819983864649, 0.05914513628495802, 0.1294523429539233, 0.10561790075951895, 0.18394930743435273, 1.0, 0.06825557259118775]"
02-05-54-04,4,02-05,['02-05-10-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.05767108869876639, 0.050816375016902185, 0.15705090612343867, 0.04026449592125787, 0.07032686619376315, 0.08127164533677186, 0.06327504572469889, 0.11957782365823132, 0.10502815384806266, 0.18283232351463888, 1.0, 0.0718852759634681]"
02-05-55-00,0,02-05,['02-05-11-sph-b-03'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.2892817431322188, 0.056084271285190224, 1.0, 0.025214333073473483, 0.2779621655214696, 0.04760481704520801, 0.0924073275774769, 0.02953431082682688, 0.11661220646885005, 1.0, 0.06529882506928622, 1.0]"
02-05-56-01,1,02-05,['02-05-11-sph-b-03'],['pick up'],pick up blue small sphere,"['blue', 'small', 'sphere']","[0.5633425625717631, 0.03771148309539539, 1.0, 0.015290352713680887, 0.1571524200209922, 0.028106546680759775, 0.06103153097835862, 0.01703775964881947, 0.08594270489988204, 1.0, 0.034384639390348415, 1.0]"
02-05-57-02,2,02-05,['02-05-11-sph-b-03'],['pick up'],pick up sphere,['sphere'],"[0.32949680652247704, 0.056389705733601816, 1.0, 0.024637318085385464, 0.23108170961176996, 0.04794064145723015, 0.09015382871916348, 0.029039432889838627, 0.12936099760236602, 1.0, 0.06189955937816751, 1.0]"
02-05-58-03,3,02-05,['02-05-11-sph-b-03'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.40307328278437976, 0.05365355699844552, 1.0, 0.022220067120408114, 0.16435425619918245, 0.0450329124972802, 0.08109900812903305, 0.026282808993768683, 0.15184145277049216, 1.0, 0.052442654507010085, 1.0]"
02-05-59-04,4,02-05,['02-05-11-sph-b-03'],['pick up'],pick up blue small solid,"['blue', 'small', 'solid']","[0.2893905311803782, 0.0569707289705485, 1.0, 0.025602174721066497, 0.26827827625057343, 0.04889174442528432, 0.09309998527357254, 0.03017983328491111, 0.12104558501669041, 1.0, 0.06654114087697498, 1.0]"
02-06-00-00,0,02-06,['02-06-00-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 0.015851436165808877, 0.043473801927610405, 0.01308799732343263, 0.038182139773391396, 0.4738646005873647, 0.12361105209884485, 0.11852817128698945, 0.10188593601297329, 0.03754294927410743, 0.0257977964606646, 0.008174119088812375]"
02-06-01-01,1,02-06,['02-06-00-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 0.015579906670228558, 0.02740937023795739, 0.014100928031839974, 0.05345694010215104, 0.06910779333587007, 0.20480297148190948, 0.0847402829947271, 0.4417917566392505, 0.04497322038291429, 0.03599724276675313, 0.008039587356398398]"
02-06-02-02,2,02-06,['02-06-00-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.018120073670112726, 0.04075163388666235, 0.015485824199123093, 0.04875905332262979, 0.18537151460403756, 0.34468691843511035, 0.10892033762264364, 0.15065465587032154, 0.04478546972831452, 0.03303931518500212, 0.009425203476042495]"
02-06-03-03,3,02-06,['02-06-00-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.04160748469721975, 0.08298609948831949, 0.036274222297290645, 0.25829129399527645, 0.1739241780176783, 0.11103871334814182, 1.0, 1.0, 0.18890109456957793, 0.08719806696383522, 0.019778846622660363]"
02-06-04-04,4,02-06,['02-06-00-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.028587080234060598, 0.062293933967577604, 0.024336260027572557, 0.060453198803396994, 0.44407689449099597, 1.0, 0.11068476823925387, 0.14598474575726564, 0.058509443485129944, 0.049497194659536295, 0.015576480335210434]"
02-06-05-00,0,02-06,['02-06-01-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.04321075427818441, 1.0, 0.04592482451449228, 0.2903989945050308, 0.03749911201337115, 0.047312459184774204, 0.02638363349582206, 0.14353734096461493, 0.15000272977637805, 0.12589538031570516, 0.08983477095162713, 1.0]"
02-06-06-01,1,02-06,['02-06-01-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.03957856505984805, 1.0, 0.041050091078113714, 0.3644222666877823, 0.03458564969804324, 0.04285448632202289, 0.02463758959039754, 0.11487610202310067, 0.13848628558133402, 0.10988998139097593, 0.08961898256838172, 1.0]"
02-06-07-02,2,02-06,['02-06-01-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.02866257567007458, 1.0, 0.030320788040839753, 0.24344734048303374, 0.024869592794485997, 0.030868530540795143, 0.016875371331289458, 0.12513347830958862, 0.11612561029018967, 0.10536590057333473, 0.06050793891133899, 0.2178228730550293]"
02-06-08-03,3,02-06,['02-06-01-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.01920191161539835, 1.0, 0.019699970072868726, 0.4688142494619656, 0.016790124274247125, 0.019990705259544116, 0.010936077422017696, 0.11450246213315005, 0.10394332103233843, 0.1053071784854161, 0.0447982481591513, 0.07601575208390232]"
02-06-09-04,4,02-06,['02-06-01-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.026889334520555582, 1.0, 0.02829086808179013, 0.2609910445583073, 0.023379410880500575, 0.028875895766136778, 0.015882864277754233, 0.11348674411600922, 0.10994586037245102, 0.09860058274265737, 0.05798408851248078, 0.2356733061713571]"
02-06-10-00,0,02-06,['02-06-02-sph-b-03'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.4037628071421502, 0.06010944707019311, 1.0, 0.040863212195209164, 0.07000588014842074, 1.0, 0.06901383341456996, 1.0, 0.1612586268714001, 0.10640755308020025, 0.05995608590224692, 0.028622554175609716]"
02-06-11-01,1,02-06,['02-06-02-sph-b-03'],['pick up'],pick up blue small sphere,"['blue', 'small', 'sphere']","[0.32233202623470203, 0.07291233967887832, 1.0, 0.048394281427539446, 0.0780394579848957, 1.0, 0.0752948884958011, 1.0, 0.17768714669799696, 0.12175670071262858, 0.06907901229285177, 0.034504146474705975]"
02-06-12-02,2,02-06,['02-06-02-sph-b-03'],['pick up'],pick up sphere,['sphere'],"[0.04068053516753373, 0.009109750660164062, 1.0, 0.006065843457167842, 0.009761354374169112, 1.0, 0.00966042642092957, 0.8749487445640689, 0.021816768314785812, 0.014945311723211722, 0.008658480671650289, 0.004352784646318982]"
02-06-13-03,3,02-06,['02-06-02-sph-b-03'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.042360424519427634, 0.010505653268014765, 1.0, 0.006943834477169552, 0.010981480492734534, 1.0, 0.010781993697429057, 0.8621458399890602, 0.024491674886527297, 0.01694807440968492, 0.00983224406075813, 0.005008780199193909]"
02-06-14-04,4,02-06,['02-06-02-sph-b-03'],['pick up'],pick up blue small solid,"['blue', 'small', 'solid']","[0.0725272352734904, 0.02144786504223406, 1.0, 0.013928725082515463, 0.02138246320786595, 0.7383655036309396, 0.020187833302018968, 1.0, 0.04847987835992824, 0.034174568210895206, 0.019435754020919717, 0.010070173869192529]"
02-06-15-00,0,02-06,['02-06-03-cub-g-10'],['pick up'],pick up green cube,"['green', 'cube']","[0.01978983065838004, 0.2867853833950212, 0.01703549406121515, 1.0, 0.017885674294427435, 0.018646871691160777, 0.012036877612582028, 0.05261102867331896, 0.22689561144890333, 0.09290308177937474, 0.21703543124422775, 0.03837471514138856]"
02-06-16-01,1,02-06,['02-06-03-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[0.005795372033743064, 0.40837295042304944, 0.004902689298166251, 1.0, 0.0052970878020862635, 0.005322346662597924, 0.003381921743456002, 0.01900814672965618, 0.36977887865257925, 0.05504489675875569, 0.11272829200144678, 0.010367417894463188]"
02-06-17-02,2,02-06,['02-06-03-cub-g-10'],['pick up'],pick up cube,['cube'],"[0.01952096597308341, 1.0, 0.017184783683532795, 1.0, 0.017775863175813398, 0.018360247254763436, 0.01128826972394951, 0.0739926935455515, 0.4523548527268277, 0.200097313186609, 0.14582194102170806, 0.04360306970816121]"
02-06-18-03,3,02-06,['02-06-03-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.018542253635571434, 1.0, 0.0156291027914401, 1.0, 0.01703749053667476, 0.016850303044773536, 0.010555839105131058, 0.07223200778622421, 1.0, 0.444730189355786, 0.3725946994638074, 0.031828114280591416]"
02-06-19-04,4,02-06,['02-06-03-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.0003316824434850772, 0.004507025919812769, 0.0002742739951264866, 1.0, 0.0003033922364470088, 0.0003004394830613931, 0.00019441301174089246, 0.0010128003762844195, 0.9112313597693238, 0.0029689026547774274, 0.07834960489922548, 0.0005261052107151045]"
02-06-20-00,0,02-06,['02-06-04-sph-b-03'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[1.0, 0.0913253916643687, 0.1107079629659389, 0.09038161949831888, 1.0, 0.15787802623883265, 0.11386547457229615, 1.0, 1.0, 1.0, 0.396480502128622, 0.039361022931622816]"
02-06-21-01,1,02-06,['02-06-04-sph-b-03'],['pick up'],pick up blue small sphere,"['blue', 'small', 'sphere']","[1.0, 0.09353610784068689, 0.12418371277247214, 0.08995499809431247, 1.0, 0.18502003088772964, 0.13352221652639493, 1.0, 1.0, 1.0, 0.33261775389281867, 0.041165179985585165]"
02-06-22-02,2,02-06,['02-06-04-sph-b-03'],['pick up'],pick up sphere,['sphere'],"[1.0, 0.08397171372389528, 0.09717531260831307, 0.08535288178338354, 1.0, 0.13864094435971275, 0.10532460122101645, 1.0, 1.0, 1.0, 0.4531182860224864, 0.036416260281192554]"
02-06-23-03,3,02-06,['02-06-04-sph-b-03'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.0900164684834947, 0.10698974692893902, 0.08974709747631925, 1.0, 0.15149820791132504, 0.10959938633462518, 1.0, 1.0, 1.0, 0.413489375669608, 0.038659717195688836]"
02-06-24-04,4,02-06,['02-06-04-sph-b-03'],['pick up'],pick up blue small solid,"['blue', 'small', 'solid']","[1.0, 0.09262883796857675, 0.11181864056215991, 0.09143491376709946, 1.0, 0.1579073463281173, 0.11165163160599983, 1.0, 1.0, 1.0, 0.3949232965888121, 0.03963533317923451]"
02-06-25-00,0,02-06,['02-06-05-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.30578303924442135, 0.03918144002614746, 0.12884201456333377, 0.029547576945672914, 0.04812436487528254, 1.0, 0.13443664027553676, 0.10668208033785795, 0.08500661880927396, 0.054446143027305445, 0.0452084147532017, 0.022741667141966085]"
02-06-26-01,1,02-06,['02-06-05-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.3475008376073835, 0.03580880648257655, 0.131130400898269, 0.026874187933758002, 0.04460452290103717, 1.0, 0.11626211463645658, 0.10548908812998929, 0.07977852673732072, 0.05086281802857973, 0.04120689333909725, 0.020481803305532297]"
02-06-27-02,2,02-06,['02-06-05-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.20453032266935037, 0.048466451148353615, 0.18972685655833105, 0.03513627055213402, 0.05359813851054443, 1.0, 0.09846379948456671, 0.13317397990084803, 0.09436377863629199, 0.06361728938574394, 0.051062714907557476, 0.027860398246278336]"
02-06-28-03,3,02-06,['02-06-05-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.23503178790521445, 0.04588843218737201, 0.16463721816404478, 0.03384156081640069, 0.05288431557216292, 1.0, 0.1126082792630348, 0.12406728095038519, 0.09287654377489249, 0.061433710462498646, 0.05016439596668903, 0.026566474937305122]"
02-06-29-04,4,02-06,['02-06-05-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.19591305472033363, 0.05244998418593221, 0.15644724175719113, 0.03874781372492634, 0.057787856355526294, 1.0, 0.12146476735100484, 0.12350011332128234, 0.09918582261520056, 0.06671749627995792, 0.05655496112357124, 0.031230888565073604]"
02-06-30-00,0,02-06,['02-06-06-cub-g-10'],['pick up'],pick up green cube,"['green', 'cube']","[1.0, 0.039492958895654226, 0.07445085579235168, 0.03371285812321936, 0.06444128828046299, 0.3988483072070276, 1.0, 0.1007538342776535, 0.13438365470371996, 0.0659703082537504, 0.06493141007140465, 0.02301452439475562]"
02-06-31-01,1,02-06,['02-06-06-cub-g-10'],['pick up'],pick up green big cube,"['green', 'big', 'cube']","[1.0, 0.0464933114072605, 0.08067947016094758, 0.0403879107980539, 0.07534997295436408, 0.2961802527802225, 1.0, 0.1122438523360592, 0.1632148975897748, 0.07769720961897486, 0.08047509953994289, 0.027278022814399613]"
02-06-32-02,2,02-06,['02-06-06-cub-g-10'],['pick up'],pick up cube,['cube'],"[1.0, 0.04203633724296572, 0.07726472495191057, 0.03605516271322105, 0.06829931231978568, 0.36294085540165355, 1.0, 0.10514965428372298, 0.1436117984441183, 0.07006385093068172, 0.07001264290604531, 0.024565660805895166]"
02-06-33-03,3,02-06,['02-06-06-cub-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 0.047720743752971834, 0.07766616347428744, 0.04250819717264009, 0.08265946460118323, 0.22597299684663813, 1.0, 0.11853920519209207, 0.2006982351159582, 0.08501175609121496, 0.09160309715458834, 0.027620140598425748]"
02-06-34-04,4,02-06,['02-06-06-cub-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[1.0, 0.04666378685129427, 0.08120103626962838, 0.04039847572758711, 0.07421570600266604, 0.3049320435048157, 1.0, 0.11083263063058231, 0.15800505259740052, 0.07676819482659139, 0.07948320664304134, 0.027499866946392993]"
